File,RelativePath,Folder,DateTime,ImageQuality,Flag,DeleteFlag,CamSetup,species1,species1count,species2,species2count,Water,OHV,Mange,Outreach,Note
05020030.JPG,,SC6_1MayTo13Jun, 2021-05-02 11:29:43,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020031.JPG,,SC6_1MayTo13Jun, 2021-05-02 11:40:34,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020032.JPG,,SC6_1MayTo13Jun, 2021-05-02 11:54:16,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
05020033.JPG,,SC6_1MayTo13Jun, 2021-05-02 12:19:10,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020034.JPG,,SC6_1MayTo13Jun, 2021-05-02 12:31:32,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020035.JPG,,SC6_1MayTo13Jun, 2021-05-02 12:44:41,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020036.JPG,,SC6_1MayTo13Jun, 2021-05-02 13:08:59,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020037.JPG,,SC6_1MayTo13Jun, 2021-05-02 13:15:16,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020038.JPG,,SC6_1MayTo13Jun, 2021-05-02 13:17:38,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020039.JPG,,SC6_1MayTo13Jun, 2021-05-02 13:40:03,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020040.JPG,,SC6_1MayTo13Jun, 2021-05-02 13:47:19,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020041.JPG,,SC6_1MayTo13Jun, 2021-05-02 14:17:44,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020042.JPG,,SC6_1MayTo13Jun, 2021-05-02 15:26:35,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020043.JPG,,SC6_1MayTo13Jun, 2021-05-02 16:00:54,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020044.JPG,,SC6_1MayTo13Jun, 2021-05-02 16:03:01,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020045.JPG,,SC6_1MayTo13Jun, 2021-05-02 16:24:39,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020046.JPG,,SC6_1MayTo13Jun, 2021-05-02 19:14:39,Ok,FALSE,FALSE,FALSE,Canis latrans,1,,0,FALSE,FALSE,FALSE,FALSE,
05020047.JPG,,SC6_1MayTo13Jun, 2021-05-02 19:15:09,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05030048.JPG,,SC6_1MayTo13Jun, 2021-05-03 07:53:49,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05030049.JPG,,SC6_1MayTo13Jun, 2021-05-03 08:13:00,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05030050.JPG,,SC6_1MayTo13Jun, 2021-05-03 08:14:47,Ok,FALSE,FALSE,FALSE,Zenaida asiatica,1,,0,FALSE,FALSE,FALSE,FALSE,
05030051.JPG,,SC6_1MayTo13Jun, 2021-05-03 08:16:54,Ok,FALSE,FALSE,FALSE,Zenaida asiatica,1,,0,FALSE,FALSE,FALSE,FALSE,
05030052.JPG,,SC6_1MayTo13Jun, 2021-05-03 09:12:24,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05030053.JPG,,SC6_1MayTo13Jun, 2021-05-03 09:17:09,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05030054.JPG,,SC6_1MayTo13Jun, 2021-05-03 09:21:48,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05030055.JPG,,SC6_1MayTo13Jun, 2021-05-03 09:25:09,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05030056.JPG,,SC6_1MayTo13Jun, 2021-05-03 09:34:08,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05030057.JPG,,SC6_1MayTo13Jun, 2021-05-03 10:14:20,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05030058.JPG,,SC6_1MayTo13Jun, 2021-05-03 10:48:09,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05030059.JPG,,SC6_1MayTo13Jun, 2021-05-03 11:16:53,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05030060.JPG,,SC6_1MayTo13Jun, 2021-05-03 11:22:45,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05030061.JPG,,SC6_1MayTo13Jun, 2021-05-03 11:27:33,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05030062.JPG,,SC6_1MayTo13Jun, 2021-05-03 11:59:26,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05030063.JPG,,SC6_1MayTo13Jun, 2021-05-03 12:04:51,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05030064.JPG,,SC6_1MayTo13Jun, 2021-05-03 12:45:14,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
